綍,fú,F,48533
綎,tīng,T,48534
綏,suí,S,48535
綐,duì,D,48536
綑,kǔn,K,48537
綒,fū,F,48538
經,jīng,J,48539
綔,hù,H,48540
綕,zhī,Z,48541
綖,yán,Y,48542
綗,jiǒng,J,48543
綘,féng,F,48544
健,jiàn,J,48545
舰,jiàn,J,48546
剑,jiàn,J,48547
饯,jiàn,J,48548
渐,jiàn,J,48549
溅,jiàn,J,48550
涧,jiàn,J,48551
建,jiàn,J,48552
僵,jiāng,J,48553
姜,jiāng,J,48554
将,jiāng,J,48555
浆,jiāng,J,48556
江,jiāng,J,48557
疆,jiāng,J,48558
蒋,jiǎng,J,48559
桨,jiǎng,J,48560
奖,jiǎng,J,48561
讲,jiǎng,J,48562
匠,jiàng,J,48563
酱,jiàng,J,48564
降,jiàng,J,48565
蕉,jiāo,J,48566
椒,jiāo,J,48567
礁,jiāo,J,48568
焦,jiāo,J,48569
胶,jiāo,J,48570
交,jiāo,J,48571
郊,jiāo,J,48572
浇,jiāo,J,48573
骄,jiāo,J,48574
娇,jiāo,J,48575
嚼,jiáo,J,48576
搅,jiǎo,J,48577
铰,jiǎo,J,48578
矫,jiǎo,J,48579
侥,yáo,Y,48580
脚,jiǎo,J,48581
狡,jiǎo,J,48582
角,jiǎo,J,48583
饺,jiǎo,J,48584
缴,jiǎo,J,48585
绞,jiǎo,J,48586
剿,jiǎo,J,48587
教,jiāo,J,48588
酵,jiào,J,48589
轿,jiào,J,48590
较,jiào,J,48591
叫,jiào,J,48592
窖,jiào,J,48593
揭,jiē,J,48594
接,jiē,J,48595
皆,jiē,J,48596
秸,jiē,J,48597
街,jiē,J,48598
阶,jiē,J,48599
截,jié,J,48600
劫,jié,J,48601
节,jiē,J,48602
桔,jú,J,48603
杰,jié,J,48604
捷,jié,J,48605
睫,jié,J,48606
竭,jié,J,48607
洁,jié,J,48608
结,jié,J,48609
解,jiě,J,48610
姐,jiě,J,48611
戒,jiè,J,48612
藉,jiè,J,48613
芥,jiè,J,48614
界,jiè,J,48615
借,jiè,J,48616
介,jiè,J,48617
疥,jiè,J,48618
诫,jiè,J,48619
届,jiè,J,48620
巾,jīn,J,48621
筋,jīn,J,48622
斤,jīn,J,48623
金,jīn,J,48624
今,jīn,J,48625
津,jīn,J,48626
襟,jīn,J,48627
紧,jǐn,J,48628
锦,jǐn,J,48629
仅,jǐn,J,48630
谨,jǐn,J,48631
进,jìn,J,48632
靳,jìn,J,48633
晋,jìn,J,48634
禁,jìn,J,48635
近,jìn,J,48636
烬,jìn,J,48637
浸,jìn,J,48638
継,jì,J,48704
続,xù,X,48705
綛,ren,R,48706
綜,zōng,Z,48707
綝,chēn,C,48708
綞,duǒ,D,48709
綟,lì,L,48710
綠,lǜ,L,48711
綡,liáng,L,48712
綢,chóu,C,48713
綣,quǎn,Q,48714
綤,chāo,C,48715
綥,qí,Q,48716
綧,zhǔn,Z,48717
綨,qí,Q,48718
綩,wǎn,W,48719
綪,qiàn,Q,48720
綫,xiàn,X,48721
綬,shòu,S,48722
維,wéi,W,48723
綯,táo,T,48724
綰,wǎn,W,48725
綱,gāng,G,48726
網,wǎng,W,48727
綳,bēng,B,48728
綴,zhuì,Z,48729
綵,cǎi,C,48730
綶,guǒ,G,48731
綷,zú,Z,48732
綸,lún,L,48733
綹,liǔ,L,48734
綺,qǐ,Q,48735
綻,zhàn,Z,48736
綼,bì,B,48737
綽,chāo,C,48738
綾,líng,L,48739
綿,mián,M,48740
緀,qī,Q,48741
緁,qiè,Q,48742
緂,tǎn,T,48743
緃,zōng,Z,48744
緄,gǔn,G,48745
緅,zōu,Z,48746
緆,xī,X,48747
緇,zī,Z,48748
緈,xìng,X,48749
緉,liǎng,L,48750
緊,jǐn,J,48751
緋,fēi,F,48752
緌,ruí,R,48753
緍,mǐn,M,48754
緎,yù,Y,48755
総,zǒng,Z,48756
緐,fán,F,48757
緑,lù,L,48758
緒,xù,X,48759
緓,yīng,Y,48760
緔,shàng,S,48761
緕,qí,Q,48762
緖,xù,X,48763
緗,xiāng,X,48764
緘,jiān,J,48765
緙,kè,K,48766
線,xiàn,X,48768
緛,ruǎn,R,48769
緜,mián,M,48770
緝,jī,J,48771
緞,duàn,D,48772
緟,zhòng,Z,48773
締,dì,D,48774
緡,mǐn,M,48775
緢,máo,M,48776
緣,yuán,Y,48777
緤,yè,Y,48778
緥,bǎo,B,48779
緦,sī,S,48780
緧,qiū,Q,48781
編,biān,B,48782
緩,huǎn,H,48783
緪,gēng,G,48784
緫,zǒng,Z,48785
緬,miǎn,M,48786
緭,wèi,W,48787
緮,fù,F,48788
緯,wěi,W,48789
緰,tóu,T,48790
緱,gōu,G,48791
緲,miǎo,M,48792
緳,xié,X,48793
練,liàn,L,48794
緵,zōng,Z,48795
緶,biàn,B,48796
緷,yùn,Y,48797
緸,yīn,Y,48798
緹,tí,T,48799
緺,guā,G,48800
尽,jìn,J,48801
劲,jìn,J,48802
荆,jīng,J,48803
兢,jīng,J,48804
茎,jīng,J,48805
睛,jīng,J,48806
晶,jīng,J,48807
鲸,jīng,J,48808
京,jīng,J,48809
惊,jīng,J,48810
精,jīng,J,48811
粳,jīng,J,48812
经,jīng,J,48813
井,jǐng,J,48814
警,jǐng,J,48815
景,jǐng,J,48816
颈,jǐng,J,48817
静,jìng,J,48818
境,jìng,J,48819
敬,jìng,J,48820
镜,jìng,J,48821
径,jìng,J,48822
痉,jìng,J,48823
靖,jìng,J,48824
竟,jìng,J,48825
竞,jìng,J,48826
净,jìng,J,48827
炯,jiǒng,J,48828
窘,jiǒng,J,48829
揪,jiū,J,48830
究,jiū,J,48831
纠,jiū,J,48832
玖,jiǔ,J,48833
韭,jiǔ,J,48834
久,jiǔ,J,48835
灸,jiǔ,J,48836
九,jiǔ,J,48837
酒,jiǔ,J,48838
厩,jiù,J,48839
救,jiù,J,48840
旧,jiù,J,48841
臼,jiù,J,48842
舅,jiù,J,48843
咎,jiù,J,48844
就,jiù,J,48845
疚,jiù,J,48846
鞠,jū,J,48847
拘,jū,J,48848
狙,jū,J,48849
疽,jū,J,48850
居,jū,J,48851
驹,jū,J,48852
菊,jú,J,48853
局,jú,J,48854
咀,jǔ,J,48855
矩,jǔ,J,48856
举,jǔ,J,48857
沮,jǔ,J,48858
聚,jù,J,48859
拒,jù,J,48860
据,jù,J,48861
巨,jù,J,48862
具,jù,J,48863
距,jù,J,48864
踞,jù,J,48865
锯,jù,J,48866
俱,jù,J,48867
句,jù,J,48868
惧,jù,J,48869
炬,jù,J,48870
剧,jù,J,48871
捐,juān,J,48872
鹃,juān,J,48873
娟,juān,J,48874
倦,juàn,J,48875
眷,juàn,J,48876
卷,juàn,J,48877
绢,juàn,J,48878
撅,juē,J,48879
攫,jué,J,48880
抉,jué,J,48881
掘,jué,J,48882
倔,juè,J,48883
爵,jué,J,48884
觉,jiào,J,48885
决,jué,J,48886
诀,jué,J,48887
绝,jué,J,48888
均,jun1,J,48889
菌,jun1,J,48890
钧,jun1,J,48891
军,jun1,J,48892
君,jun1,J,48893
峻,jun4,J,48894
緻,zhì,Z,48960
緼,wēn,W,48961
緽,chēng,C,48962
緾,chán,C,48963
緿,dài,D,48964
縀,xiá,X,48965
縁,yuán,Y,48966
縂,zǒng,Z,48967
縃,xū,X,48968
縄,shéng,S,48969
縅,wēi,W,48970
縆,gēng,G,48971
縇,seon,S,48972
縈,yíng,Y,48973
縉,jìn,J,48974
縊,yì,Y,48975
縋,zhuì,Z,48976
縌,nì,N,48977
縍,bāng,B,48978
縎,gǔ,G,48979
縏,pán,P,48980
縐,zhòu,Z,48981
縑,jiān,J,48982
縒,cī,C,48983
縓,quán,Q,48984
縔,shuǎng,S,48985
縕,wēn,W,48986
縖,xiá,X,48987
縗,shuāi,S,48988
縘,jì,J,48989
縙,róng,R,48990
縚,tāo,T,48991
縛,fù,F,48992
縜,yún,Y,48993
縝,zhěn,Z,48994
縞,gǎo,G,48995
縟,rù,R,48996
縠,hú,H,48997
縡,zēng,Z,48998
縢,téng,T,48999
縣,xiàn,X,49000
縤,sù,S,49001
縥,zhěn,Z,49002
縦,zǒng,Z,49003
縧,tāo,T,49004
縨,huǎng,H,49005
縩,cài,C,49006
縪,bì,B,49007
縫,féng,F,49008
縬,cù,C,49009
縭,lí,L,49010
縮,suō,S,49011
縯,yǐn,Y,49012
縰,xǐ,X,49013
縱,zòng,Z,49014
縲,léi,L,49015
縳,juàn,J,49016
縴,qiàn,Q,49017
縵,màn,M,49018
縶,zhí,Z,49019
縷,lǚ,L,49020
縸,mò,M,49021
縹,piāo,P,49022
縺,lián,L,49024
縼,xuàn,X,49025
總,zǒng,Z,49026
績,jì,J,49027
縿,xiān,X,49028
繀,cuǐ,C,49029
繂,lǜ,L,49030
繃,bēng,B,49031
繄,yī,Y,49032
繅,sāo,S,49033
繆,miù,M,49034
繈,qiǎng,Q,49035
繉,hún,H,49036
繊,xiān,X,49037
繋,jì,J,49038
繌,shǎ,S,49039
繍,xiù,X,49040
繎,rán,R,49041
繏,xuàn,X,49042
繐,suì,S,49043
繑,juē,J,49044
繒,zēng,Z,49045
繓,zuǒ,Z,49046
織,zhī,Z,49047
繕,shàn,S,49048
繖,sǎn,S,49049
繗,lín,L,49050
繘,yù,Y,49051
繙,fán,F,49052
繚,liáo,L,49053
繛,chāo,C,49054
繜,zūn,Z,49055
繝,jiàn,J,49056
俊,jun4,J,49057
竣,jun4,J,49058
浚,xùn,X,49059
郡,jun4,J,49060
骏,jun4,J,49061
喀,kā,K,49062
咖,kā,K,49063
卡,kǎ,K,49064
咯,gē,G,49065
开,kāi,K,49066
揩,kāi,K,49067
楷,kǎi,K,49068
凯,kǎi,K,49069
慨,kǎi,K,49070
刊,kān,K,49071
堪,kān,K,49072
勘,kān,K,49073
坎,kǎn,K,49074
砍,kǎn,K,49075
看,kàn,K,49076
康,kāng,K,49077
慷,kāng,K,49078
糠,kāng,K,49079
扛,káng,K,49080
抗,kàng,K,49081
亢,kàng,K,49082
炕,kàng,K,49083
考,kǎo,K,49084
拷,kǎo,K,49085
烤,kǎo,K,49086
靠,kào,K,49087
坷,kě,K,49088
苛,kē,K,49089
柯,kē,K,49090
棵,kē,K,49091
磕,kē,K,49092
颗,kē,K,49093
科,kē,K,49094
壳,ké,K,49095
咳,ké,K,49096
可,kě,K,49097
渴,kě,K,49098
克,kè,K,49099
刻,kè,K,49100
客,kè,K,49101
课,kè,K,49102
肯,kěn,K,49103
啃,kěn,K,49104
垦,kěn,K,49105
恳,kěn,K,49106
坑,kēng,K,49107
吭,kēng,K,49108
空,kōng,K,49109
恐,kǒng,K,49110
孔,kǒng,K,49111
控,kòng,K,49112
抠,kōu,K,49113
口,kǒu,K,49114
扣,kòu,K,49115
寇,kòu,K,49116
枯,kū,K,49117
哭,kū,K,49118
窟,kū,K,49119
苦,kǔ,K,49120
酷,kù,K,49121
库,kù,K,49122
裤,kù,K,49123
夸,kuā,K,49124
垮,kuǎ,K,49125
挎,kuà,K,49126
跨,kuà,K,49127
胯,kuà,K,49128
块,kuài,K,49129
筷,kuài,K,49130
侩,kuài,K,49131
快,kuài,K,49132
宽,kuān,K,49133
款,kuǎn,K,49134
匡,kuāng,K,49135
筐,kuāng,K,49136
狂,kuáng,K,49137
框,kuàng,K,49138
矿,kuàng,K,49139
眶,kuàng,K,49140
旷,kuàng,K,49141
况,kuàng,K,49142
亏,kuī,K,49143
盔,kuī,K,49144
岿,kuī,K,49145
窥,kuī,K,49146
葵,kuí,K,49147
奎,kuí,K,49148
魁,kuí,K,49149
傀,guī,G,49150
繞,rào,R,49216
繟,chán,C,49217
繠,ruǐ,R,49218
繡,xiù,X,49219
繢,huì,H,49220
繣,huà,H,49221
繤,zuǎn,Z,49222
繥,xī,X,49223
繦,qiǎng,Q,49224
繧,yún,Y,49225
繨,dá,D,49226
繩,shéng,S,49227
繪,huì,H,49228
繫,jì,J,49229
繬,sè,S,49230
繭,jiǎn,J,49231
繮,jiāng,J,49232
繯,huán,H,49233
繰,qiāo,Q,49234
繱,cōng,C,49235
繲,jiè,J,49236
繳,jiǎo,J,49237
繴,bì,B,49238
繵,dàn,D,49239
繶,yì,Y,49240
繷,nǒng,N,49241
繸,suì,S,49242
繹,yì,Y,49243
繺,shā,S,49244
繻,xū,X,49245
繼,jì,J,49246
繽,bīn,B,49247
繾,qiǎn,Q,49248
繿,lán,L,49249
纀,pú,P,49250
纁,xūn,X,49251
纃,qí,Q,49252
纄,péng,P,49253
纅,yào,Y,49254
纆,mò,M,49255
纇,lèi,L,49256
纈,xié,X,49257
纉,zuǎn,Z,49258
纊,kuàng,K,49259
纋,yōu,Y,49260
續,xù,X,49261
纍,lèi,L,49262
纎,jiān,J,49263
纏,chán,C,49264
纐,jiǎo,J,49265
纑,lú,L,49266
纒,chán,C,49267
纓,yīng,Y,49268
纔,shān,S,49269
纕,xiāng,X,49270
纖,xiān,X,49271
纗,zuī,Z,49272
纘,zuǎn,Z,49273
纙,luò,L,49274
纚,lí,L,49275
纜,lǎn,L,49276
纝,léi,L,49277
纞,liàn,L,49278
纮,hóng,H,49280
纴,rèn,R,49281
纻,zhù,Z,49282
纼,zhèn,Z,49283
绖,dié,D,49284
绤,xì,X,49285
绬,yīng,Y,49286
绹,táo,T,49287
缊,wēn,W,49288
缐,xiàn,X,49289
缞,shuāi,S,49290
缷,xiè,X,49291
缹,fǒu,F,49292
缻,fǒu,F,49293
缼,qī,Q,49294
缽,bō,B,49295
缾,píng,P,49296
缿,xiàng,X,49297
罀,zhào,Z,49298
罁,gāng,G,49299
罃,yīng,Y,49300
罆,guàn,G,49301
罇,zūn,Z,49302
罈,tán,T,49303
罉,cāng,C,49304
罊,qì,Q,49305
罋,wèng,W,49306
罌,yīng,Y,49307
罍,léi,L,49308
罎,tán,T,49309
罏,lú,L,49310
罒,sì,S,49311
罓,gāng,G,49312
馈,kuì,K,49313
愧,kuì,K,49314
溃,kuì,K,49315
坤,kūn,K,49316
昆,kūn,K,49317
捆,kǔn,K,49318
困,kùn,K,49319
括,kuò,K,49320
扩,kuò,K,49321
廓,kuò,K,49322
阔,kuò,K,49323
垃,lā,L,49324
拉,lā,L,49325
喇,lǎ,L,49326
蜡,là,L,49327
腊,là,L,49328
辣,là,L,49329
啦,lā,L,49330
莱,lái,L,49331
来,lái,L,49332
赖,lài,L,49333
蓝,lán,L,49334
婪,lán,L,49335
栏,lán,L,49336
拦,lán,L,49337
篮,lán,L,49338
阑,lán,L,49339
兰,lán,L,49340
澜,lán,L,49341
谰,lán,L,49342
揽,lǎn,L,49343
览,lǎn,L,49344
懒,lǎn,L,49345
缆,lǎn,L,49346
烂,làn,L,49347
滥,làn,L,49348
琅,láng,L,49349
榔,láng,L,49350
狼,láng,L,49351
廊,láng,L,49352
郎,láng,L,49353
朗,lǎng,L,49354
浪,làng,L,49355
捞,lāo,L,49356
劳,láo,L,49357
牢,láo,L,49358
老,lǎo,L,49359
佬,lǎo,L,49360
姥,lǎo,L,49361
酪,lào,L,49362
烙,lào,L,49363
涝,lào,L,49364
勒,lè,L,49365
乐,lè,L,49366
雷,léi,L,49367
镭,léi,L,49368
蕾,lěi,L,49369
磊,lěi,L,49370
累,lèi,L,49371
儡,lěi,L,49372
垒,lěi,L,49373
擂,lèi,L,49374
肋,lèi,L,49375
类,lèi,L,49376
泪,lèi,L,49377
棱,léng,L,49378
楞,léng,L,49379
冷,lěng,L,49380
厘,lí,L,49381
梨,lí,L,49382
犁,lí,L,49383
黎,lí,L,49384
篱,lí,L,49385
狸,lí,L,49386
离,lí,L,49387
漓,lí,L,49388
理,lǐ,L,49389
李,lǐ,L,49390
里,lǐ,L,49391
鲤,lǐ,L,49392
礼,lǐ,L,49393
莉,lì,L,49394
荔,lì,L,49395
吏,lì,L,49396
栗,lì,L,49397
丽,lì,L,49398
厉,lì,L,49399
励,lì,L,49400
砾,lì,L,49401
历,lì,L,49402
利,lì,L,49403
傈,lì,L,49404
例,lì,L,49405
俐,lì,L,49406
罖,ra,R,49472
罙,mí,M,49473
罛,gū,G,49474
罜,zhǔ,Z,49475
罝,jū,J,49476
罞,máo,M,49477
罠,mín,M,49478
罣,guà,G,49479
罤,tí,T,49480
罥,juàn,J,49481
罦,fú,F,49482
罧,shēn,S,49483
罫,guà,G,49484
罬,zhuó,Z,49485
罭,yù,Y,49486
罯,ǎn,A,49487
罰,fá,F,49488
罳,sī,S,49489
罵,mà,M,49490
罶,liǔ,L,49491
罷,bà,B,49492
罸,fá,F,49493
罺,cháo,C,49494
罻,wèi,W,49495
罼,bì,B,49496
罽,jì,J,49497
罿,chōng,C,49498
羀,liǔ,L,49499
羂,juàn,J,49500
羃,mì,M,49501
羄,zhào,Z,49502
羅,luó,L,49503
羆,pí,P,49504
羇,jī,J,49505
羈,jī,J,49506
羉,luán,L,49507
羋,mǐ,M,49508
羍,dá,D,49509
羏,yáng,Y,49510
羐,yǒu,Y,49511
羑,yǒu,Y,49512
羒,fén,F,49513
羓,bā,B,49514
羕,yàng,Y,49515
羖,gǔ,G,49516
羗,yǒu,Y,49517
羘,zāng,Z,49518
羙,měi,M,49519
羛,yì,Y,49520
羜,zhù,Z,49521
羠,yí,Y,49522
羢,róng,R,49523
羣,qún,Q,49524
羥,qiǎng,Q,49525
羦,huán,H,49526
羨,xiàn,X,49527
義,yì,Y,49528
羪,yǎng,Y,49529
羫,kòng,K,49530
羬,qián,Q,49531
羭,yú,Y,49532
羮,láng,L,49533
羱,yuán,Y,49534
羳,fán,F,49536
羴,shān,S,49537
羵,fén,F,49538
羶,shān,S,49539
羷,liǎn,L,49540
羺,nóu,N,49541
羻,qiàng,Q,49542
羾,gòng,G,49543
翀,chōng,C,49544
翂,fēn,F,49545
翃,hóng,H,49546
翄,chì,C,49547
翆,cuì,C,49548
翇,fú,F,49549
翈,xiá,X,49550
翉,běn,B,49551
翋,lā,L,49552
翍,bì,B,49553
翏,liù,L,49554
翐,zhì,Z,49555
翑,yù,Y,49556
習,xí,X,49557
翓,xié,X,49558
翖,xī,X,49559
翗,ké,K,49560
翙,huì,H,49561
翚,huī,H,49562
翛,xiāo,X,49563
翜,shà,S,49564
翝,hóng,H,49565
翞,jiāng,J,49566
翢,dào,D,49567
翣,shà,S,49568
痢,lì,L,49569
立,lì,L,49570
粒,lì,L,49571
沥,lì,L,49572
隶,lì,L,49573
力,lì,L,49574
璃,lí,L,49575
哩,lǐ,L,49576
俩,liǎng,L,49577
联,lián,L,49578
莲,lián,L,49579
连,lián,L,49580
镰,lián,L,49581
廉,lián,L,49582
怜,lián,L,49583
涟,lián,L,49584
帘,lián,L,49585
敛,liǎn,L,49586
脸,liǎn,L,49587
链,liàn,L,49588
恋,liàn,L,49589
炼,liàn,L,49590
练,liàn,L,49591
粮,liáng,L,49592
凉,liáng,L,49593
梁,liáng,L,49594
粱,liáng,L,49595
良,liáng,L,49596
两,liǎng,L,49597
辆,liàng,L,49598
量,liàng,L,49599
晾,liàng,L,49600
亮,liàng,L,49601
谅,liàng,L,49602
撩,liáo,L,49603
聊,liáo,L,49604
僚,liáo,L,49605
疗,liáo,L,49606
燎,liáo,L,49607
寥,liáo,L,49608
辽,liáo,L,49609
潦,liáo,L,49610
了,le,L,49611
撂,liào,L,49612
镣,liào,L,49613
廖,liào,L,49614
料,liào,L,49615
列,liè,L,49616
裂,liè,L,49617
烈,liè,L,49618
劣,liè,L,49619
猎,liè,L,49620
琳,lín,L,49621
林,lín,L,49622
磷,lín,L,49623
霖,lín,L,49624
临,lín,L,49625
邻,lín,L,49626
鳞,lín,L,49627
淋,lín,L,49628
凛,lǐn,L,49629
赁,lìn,L,49630
吝,lìn,L,49631
拎,līn,L,49632
玲,líng,L,49633
菱,líng,L,49634
零,líng,L,49635
龄,líng,L,49636
铃,líng,L,49637
伶,líng,L,49638
羚,líng,L,49639
凌,líng,L,49640
灵,líng,L,49641
陵,líng,L,49642
岭,lǐng,L,49643
领,lǐng,L,49644
另,lìng,L,49645
令,lìng,L,49646
溜,liū,L,49647
琉,liú,L,49648
榴,liú,L,49649
硫,liú,L,49650
馏,liú,L,49651
留,liú,L,49652
刘,liú,L,49653
瘤,liú,L,49654
流,liú,L,49655
柳,liǔ,L,49656
六,liù,L,49657
龙,lóng,L,49658
聋,lóng,L,49659
咙,lóng,L,49660
笼,lóng,L,49661
窿,lóng,L,49662
翤,chì,C,49728
翧,xuān,X,49729
翨,chì,C,49730
翪,zōng,Z,49731
翫,wàn,W,49732
翬,huī,H,49733
翭,hóu,H,49734
翯,hè,H,49735
翲,piāo,P,49736
翴,lián,L,49737
翵,hóu,H,49738
翶,áo,A,49739
翷,lín,L,49740
翸,pěn,P,49741
翹,qiào,Q,49742
翺,áo,A,49743
翽,huì,H,49744
翾,xuān,X,49745
翿,dào,D,49746
耂,lǎo,L,49747
耇,gǒu,G,49748
耈,gǒu,G,49749
耉,gǒu,G,49750
耊,dié,D,49751
耎,nuò,N,49752
耏,ér,E,49753
耑,zhuān,Z,49754
耓,tīng,T,49755
耚,pī,P,49756
耛,yí,Y,49757
耝,qù,Q,49758
耞,jiā,J,49759
耟,jù,J,49760
耡,chú,C,49761
耣,lún,L,49762
耤,jí,J,49763
耫,zhá,Z,49764
耬,lóu,L,49765
耭,jī,J,49766
耮,lào,L,49767
耯,huò,H,49768
耰,yōu,Y,49769
耲,huái,H,49770
耴,yì,Y,49771
耹,qín,Q,49772
耺,yíng,Y,49773
耼,dān,D,49774
耾,hóng,H,49775
聀,zhí,Z,49776
聄,zhěn,Z,49778
聅,chè,C,49779
聇,zhēng,Z,49780
聈,yǒu,Y,49781
聉,wà,W,49782
聎,tiāo,T,49783
聏,ér,E,49784
聐,yà,Y,49785
聑,tiē,T,49786
聓,sei,S,49787
聕,hào,H,49788
聖,shèng,S,49789
聗,liè,L,49790
聙,jīng,J,49792
聛,bǐ,B,49793
聜,dǐ,D,49794
聝,guó,G,49795
聞,wén,W,49796
聟,xù,X,49797
聠,píng,P,49798
聡,cōng,C,49799
聢,dìng,D,49800
聤,tíng,T,49802
聥,jǔ,J,49803
聦,cōng,C,49804
聧,kuī,K,49805
聨,lián,L,49806
聫,lián,L,49807
聬,wěng,W,49808
聭,kuì,K,49809
聮,lián,L,49810
聯,lián,L,49811
聰,cōng,C,49812
聲,shēng,S,49813
聳,sǒng,S,49814
聴,tīng,T,49815
聵,kuì,K,49816
聶,niè,N,49817
職,zhí,Z,49818
聸,dān,D,49819
聹,níng,N,49820
聺,qié,Q,49821
聻,nǐ,N,49822
聼,tīng,T,49823
聽,tīng,T,49824
隆,lóng,L,49825
垄,lǒng,L,49826
拢,lǒng,L,49827
陇,lǒng,L,49828
楼,lóu,L,49829
娄,lóu,L,49830
搂,lǒu,L,49831
篓,lǒu,L,49832
漏,lòu,L,49833
陋,lòu,L,49834
芦,lú,L,49835
卢,lú,L,49836
颅,lú,L,49837
庐,lú,L,49838
炉,lú,L,49839
掳,lǔ,L,49840
卤,lǔ,L,49841
虏,lǔ,L,49842
鲁,lǔ,L,49843
麓,lù,L,49844
碌,lù,L,49845
露,lù,L,49846
路,lù,L,49847
赂,lù,L,49848
鹿,lù,L,49849
潞,lù,L,49850
禄,lù,L,49851
录,lù,L,49852
陆,lù,L,49853
戮,lù,L,49854
驴,lǘ,L,49855
吕,lǚ,L,49856
铝,lǚ,L,49857
侣,lǚ,L,49858
旅,lǚ,L,49859
履,lǚ,L,49860
屡,lǚ,L,49861
缕,lǚ,L,49862
虑,lǜ,L,49863
氯,lǜ,L,49864
律,lǜ,L,49865
率,lǜ,L,49866
滤,lǜ,L,49867
绿,lǜ,L,49868
峦,luán,L,49869
挛,luán,L,49870
孪,luán,L,49871
滦,luán,L,49872
卵,luǎn,L,49873
乱,luàn,L,49874
掠,luě,L,49875
略,luè,L,49876
抡,lún,L,49877
轮,lún,L,49878
伦,lún,L,49879
仑,lún,L,49880
沦,lún,L,49881
纶,lún,L,49882
论,lùn,L,49883
萝,luó,L,49884
螺,luó,L,49885
罗,luó,L,49886
逻,luó,L,49887
锣,luó,L,49888
箩,luó,L,49889
骡,luó,L,49890
裸,luǒ,L,49891
落,luò,L,49892
洛,luò,L,49893
骆,luò,L,49894
络,luò,L,49895
妈,mā,M,49896
麻,má,M,49897
玛,mǎ,M,49898
码,mǎ,M,49899
蚂,mǎ,M,49900
马,mǎ,M,49901
骂,mà,M,49902
嘛,ma,M,49903
吗,ma,M,49904
埋,mái,M,49905
买,mǎi,M,49906
麦,mài,M,49907
卖,mài,M,49908
迈,mài,M,49909
脉,mò,M,49910
瞒,mán,M,49911
馒,mán,M,49912
蛮,mán,M,49913
满,mǎn,M,49914
蔓,màn,M,49915
曼,màn,M,49916
慢,màn,M,49917
漫,màn,M,49918
聾,lóng,L,49984
肁,zhào,Z,49985
肂,sì,S,49986
肅,sù,S,49987
肈,zhào,Z,49988
肊,yǐ,Y,49989
肍,qiú,Q,49990
肎,kěn,K,49991
肏,cào,C,49992
肐,gē,G,49993
肑,bó,B,49994
肒,huàn,H,49995
肔,chǐ,C,49996
肕,rèn,R,49997
肗,rǔ,R,49998
肙,yuàn,Y,49999
肞,chā,C,50000
肣,hán,H,50001
肦,bān,B,50002
肧,pēi,P,50003
肨,pāng,P,50004
肬,yóu,Y,50005
肰,rán,R,50006
肳,wěn,W,50007
肵,qí,Q,50008
肶,bì,B,50009
肸,bì,B,50010
肹,xī,X,50011
肻,kěn,K,50012
胅,dié,D,50013
胇,bì,B,50014
胈,bá,B,50015
胉,bó,B,50016
胊,qú,Q,50017
胋,tián,T,50018
胏,fèi,F,50019
胐,fěi,F,50020
胑,zhī,Z,50021
胒,nì,N,50022
胓,pēng,P,50023
胔,zì,Z,50024
胕,fū,F,50025
胘,xián,X,50026
胟,mǔ,M,50027
胠,qū,Q,50028
胢,kē,K,50029
胣,chǐ,C,50030
胦,yāng,Y,50031
胮,pāng,P,50032
胵,zhì,Z,50033
胷,xiōng,X,50034
胹,ér,E,50035
胻,héng,H,50036
胾,zì,Z,50037
胿,guī,G,50038
脀,zhēng,Z,50039
脁,tiǎo,T,50040
脃,cuì,C,50041
脄,méi,M,50042
脅,xié,X,50043
脇,xiàn,X,50044
脈,mài,M,50045
脋,xié,X,50046
脌,nīn,N,50048
脕,wàn,W,50049
脗,wěn,W,50050
脙,xiū,X,50051
脛,jìng,J,50052
脜,yǒu,Y,50053
脝,hēng,H,50054
脟,liè,L,50055
脠,chān,C,50056
脡,tǐng,T,50057
脢,méi,M,50058
脣,chún,C,50059
脤,shèn,S,50060
脥,jiá,J,50061
脦,tè,T,50062
脧,juān,J,50063
脨,jí,J,50064
脩,yǒu,Y,50065
脪,xìn,X,50066
脫,tuō,T,50067
脭,chéng,C,50068
脮,tuǐ,T,50069
脰,dòu,D,50070
脳,nǎo,N,50071
脴,pǐ,P,50072
脵,gǔ,G,50073
脷,lì,L,50074
脹,zhàng,Z,50075
脺,cuì,C,50076
脻,jiē,J,50077
脼,lǎng,L,50078
脽,shuí,S,50079
脿,biāo,B,50080
谩,màn,M,50081
芒,máng,M,50082
茫,máng,M,50083
盲,máng,M,50084
氓,máng,M,50085
忙,máng,M,50086
莽,mǎng,M,50087
猫,māo,M,50088
茅,máo,M,50089
锚,máo,M,50090
毛,máo,M,50091
矛,máo,M,50092
铆,mǎo,M,50093
卯,mǎo,M,50094
茂,mào,M,50095
冒,mào,M,50096
帽,mào,M,50097
貌,mào,M,50098
贸,mào,M,50099
么,me,M,50100
玫,méi,M,50101
枚,méi,M,50102
梅,méi,M,50103
酶,méi,M,50104
霉,méi,M,50105
煤,méi,M,50106
没,méi,M,50107
眉,méi,M,50108
媒,méi,M,50109
镁,měi,M,50110
每,měi,M,50111
美,měi,M,50112
昧,mèi,M,50113
